Gene,Accession,Chromosome,End,Start,Strand,gene_count_corr,means,dispersions,dispersions_norm,highly_variable
KRBA1,ENSG00000133619,7,149734575,149714781,+,-0.0551,2.5084498,7.244133,1.4603695727618575,True
LINC00996,ENSG00000242258,7,150448140,150433654,+,-0.067,1.8498834,6.9237123,1.3713345183606318,True
GIMAP8,ENSG00000171115,7,150479393,150450630,+,-0.0492,0.42867297,5.150043,1.459080034471899,True
GIMAP2,ENSG00000106560,7,150693641,150685697,+,-0.0398,2.855925,6.8413806,0.9985531207110896,True
NOS3,ENSG00000164867,7,151014588,150991017,+,0.0217,0.3995753,5.544777,1.7779600724719857,True
AGAP3,ENSG00000133612,7,151144436,151085831,+,-0.0412,2.3438175,7.6555896,1.9088322457821714,True
GALNT11,ENSG00000178234,7,152122340,152025674,+,-0.1008,3.3337247,7.378918,1.449961178603023,True
ACTR3B,ENSG00000133627,7,152855378,152759749,+,-0.0454,2.0755308,6.8664136,1.0486783785580436,True
FAM85B,ENSG00000253893,8,8226614,8167819,-,-0.0286,0.50217843,5.230871,1.5243759106877255,True
MFHAS1,ENSG00000147324,8,8893630,8783354,-,-0.0625,1.5241379,6.4310336,1.181871887007329,True
MTMR7,ENSG00000003987,8,17413528,17296794,-,-0.03,0.38338426,5.0858274,1.4072043485202073,True
DOK2,ENSG00000147443,8,21913690,21908873,-,-0.0669,2.8399124,7.231457,1.4680087334610534,True
NUDT18,ENSG00000275074,8,22109419,22106874,-,-0.012,3.3769472,7.242759,1.2791577379085322,True
PEBP4,ENSG00000134020,8,23000000,22713251,-,-0.0414,1.1676207,7.0564437,1.8621424161253022,True
TNFRSF10B,ENSG00000120889,8,23069031,23020133,-,-0.0414,2.5464625,6.976363,1.1610041021934525,True
TNFRSF10D,ENSG00000173530,8,23164027,23135588,-,-0.0816,2.7595534,7.246536,1.4861556992777876,True
TNFRSF10A,ENSG00000104689,8,23225102,23190452,-,-0.1029,3.7340314,7.1615834,1.0710004690746335,True
AC023202.1,ENSG00000253891,8,24177080,24169001,-,-0.0442,0.3343706,5.337826,1.6107776063806376,True
INTS9,ENSG00000104299,8,28890242,28767661,-,-0.0705,4.0876994,7.3962464,1.2108932210412002,True
FUT10,ENSG00000172728,8,33473146,33370824,-,-0.0412,2.9593933,6.999117,1.1883881043072633,True
TTI2,ENSG00000129696,8,33513601,33473386,-,-0.0158,4.22602,7.2186356,0.9772411156727572,True
RAB11FIP1,ENSG00000156675,8,37899497,37858618,-,-0.064,2.5925655,7.228898,1.4649287649094624,True
PLAT,ENSG00000104368,8,42207676,42174718,-,0.0694,0.3402747,5.0427184,1.372379418957954,True
SDR16C5,ENSG00000170786,8,56320776,56300010,-,-0.0458,2.1895816,7.0370135,1.234621942868515,True
NSMAF,ENSG00000035681,8,58659853,58583508,-,-0.1011,3.9913766,7.219164,1.148424978434821,True
VCPIP1,ENSG00000175073,8,66667231,66628487,-,-0.0122,3.2722018,7.1691346,1.1867999642044325,True
SYBU,ENSG00000147642,8,109691791,109573978,-,-0.1262,3.7282119,7.837071,1.9792821962051175,True
ENPP2,ENSG00000136960,8,119673453,119557086,-,0.0367,0.17410195,4.574248,0.9939322877039002,True
TMEM65,ENSG00000164983,8,124372692,124306189,-,-0.0617,0.989199,5.929315,1.1870007469547106,True
ST3GAL1,ENSG00000008513,8,133571940,133454848,-,-0.1583,4.7836065,7.7249165,1.4713742012596809,True
TRAPPC9,ENSG00000167632,8,140458579,139727725,-,-0.0407,3.704616,7.140635,1.0428325791718407,True
PTK2,ENSG00000169398,8,141002216,140657900,-,-0.0773,2.2218308,7.1406817,1.3476139949170456,True
TSNARE1,ENSG00000171045,8,142403182,142212080,-,-0.0632,1.7967929,6.899131,1.3450811841275954,True
LY6E-DT,ENSG00000247317,8,143018437,142981738,-,-0.0449,0.3225228,5.1793776,1.4827775196138173,True
TOP1MT,ENSG00000184428,8,143359979,143304384,-,-0.1109,3.6949623,7.347995,1.3216550648901788,True
ZC3H3,ENSG00000014164,8,143541447,143437659,-,-0.0987,4.3375206,7.7470303,1.6723592185604537,True
PYCR3,ENSG00000104524,8,143609773,143603210,-,-0.028,4.515422,7.4928923,1.338033534048933,True
SCRIB,ENSG00000180900,8,143815773,143790920,-,-0.0008,1.5019386,6.408802,1.1576901726787578,True
PLEC,ENSG00000178209,8,143976734,143915147,-,-0.1257,4.671397,8.02283,1.8561831404836215,True
PARP10,ENSG00000178685,8,144012772,143977153,-,-0.0341,4.1926928,7.3025517,1.0876352225928232,True
DGAT1,ENSG00000185000,8,144326910,144314584,-,-0.0059,2.8234348,6.962343,1.1441311311940339,True
CYHR1,ENSG00000187954,8,144465677,144449582,-,-0.0574,3.0045848,6.8609424,1.0220956267406165,True
ZNF34,ENSG00000196378,8,144787345,144773114,-,-0.1249,4.091622,7.587637,1.462672831036606,True
AF235103.3,ENSG00000286681,8,144869489,144854875,-,-0.0358,0.39504483,5.491215,1.7346910431715055,True
ZNF252P,ENSG00000196922,8,145002895,144973589,-,-0.0814,2.870949,6.8096986,0.9604239478948399,True
AC246817.1,ENSG00000253853,8,2926689,2726956,+,-0.0441,1.4263128,6.6921153,1.4658554505466523,True
FAM86B3P,ENSG00000173295,8,8244865,8228595,+,-0.0304,1.4732665,6.5363483,1.2964247387826875,True
AC022784.1,ENSG00000248538,8,9425524,9151695,+,-0.0251,0.2651989,4.5294495,0.9577425734432965,True
TNKS,ENSG00000173273,8,9782346,9555912,+,-0.1039,3.9410026,7.392722,1.3817968310943576,True
ASH2L,ENSG00000129691,8,38144076,38105493,+,-0.0693,4.0528846,7.1088724,1.0001235899540737,True
HGSNAT,ENSG00000165102,8,43202855,43140464,+,-0.1286,3.4408042,7.410577,1.4896751050387966,True
DNAJC5B,ENSG00000147570,8,66101245,66021553,+,-0.0622,1.5916969,6.7199574,1.1537212618874761,True
AC083837.1,ENSG00000285744,8,78956082,78805293,+,-0.0887,2.3774405,7.2649927,1.4831053980714828,True
ZBTB10,ENSG00000205189,8,80526265,80485619,+,-0.0666,1.6371216,6.8301663,1.271426095442801,True
AC079209.1,ENSG00000253214,8,81165266,81149107,+,-0.0444,1.1996702,6.2164454,0.9484602273329006,True
CHMP4C,ENSG00000164695,8,81759515,81732448,+,-0.0443,1.2656308,6.37516,1.1210973256009347,True
CA13,ENSG00000185015,8,85284073,85220587,+,-0.0493,2.3084424,6.803291,0.9798784178110592,True
CA3,ENSG00000164879,8,85449040,85373436,+,-0.0462,0.6263006,6.123008,1.404823780227091,True
GASAL1,ENSG00000253669,8,102810039,102805517,+,0.0582,0.4737629,5.1117797,1.4281695678237403,True
ZHX2,ENSG00000178764,8,122974510,122781655,+,-0.1497,4.3718777,7.2465115,1.0139126472836733,True
ZNF696,ENSG00000185730,8,143299952,143289676,+,-0.0511,2.2506921,6.777888,0.9521906667585064,True
RHPN1,ENSG00000158106,8,143384221,143368876,+,-0.0428,2.2677178,7.4519496,1.6868770384482479,True
GSDMD,ENSG00000104518,8,143563062,143553207,+,-0.0373,4.9015307,7.4912305,1.1695267359681774,True
MROH1,ENSG00000179832,8,144261940,144148016,+,0.0002,3.643725,8.023609,2.230107343297958,True
LRRC14,ENSG00000160959,8,144525172,144517992,+,-0.0374,4.987625,7.9333224,1.7405680008471711,True
RFX3,ENSG00000080298,9,3526004,3218297,-,-0.1024,3.7995715,7.624445,1.6933786266279418,True
SPATA6L,ENSG00000106686,9,4666674,4553386,-,-0.01,0.24793538,4.774987,1.1560966758202524,True
INSL6,ENSG00000120210,9,5185647,5123880,-,-0.0408,0.33798864,4.8924522,1.2509890811719393,True
LINC00032,ENSG00000283945,9,27284869,27245680,-,-0.0377,0.3301949,4.8318453,1.202028633887229,True
MOB3B,ENSG00000120162,9,27529814,27325209,-,-0.0825,2.8207357,7.0269856,1.2219280264234806,True
DDX58,ENSG00000107201,9,32526208,32455302,-,-0.1114,3.355901,7.0187287,0.998124568724828,True
UBAP2,ENSG00000137073,9,34048949,33921693,-,0.0073,3.7580085,7.242576,1.179905794840567,True
CD72,ENSG00000137101,9,35646810,35609533,-,-0.207,5.204925,8.31474,1.9711711742186004,True
SIT1,ENSG00000137078,9,35650950,35649295,-,-0.1836,5.455511,7.5362005,1.0431384554135525,True
GBA2,ENSG00000070610,9,35749228,35736866,-,0.0038,4.0825715,7.4067383,1.2246955424581516,True
SPAG8,ENSG00000137098,9,35812272,35808045,-,-0.0461,0.38649476,4.8753095,1.2371405418859123,True
ZBTB5,ENSG00000168795,9,37465450,37438102,-,-0.0412,2.2859418,7.37453,1.602494207261486,True
PTAR1,ENSG00000188647,9,69760011,69709522,-,-0.0415,2.5720792,6.997879,1.1868983337911592,True
CEMIP2,ENSG00000135048,9,71816690,71683366,-,-0.1609,3.9324222,7.5343685,1.5722590082587078,True
AL161912.1,ENSG00000232494,9,79886678,79874696,-,-0.0149,0.167299,4.5583344,0.9810768093697069,True
LINC01501,ENSG00000229613,9,90583821,90462899,-,0.0985,0.32580107,4.507553,0.9400539159924782,True
FBP1,ENSG00000165140,9,94640249,94603133,-,-0.0427,1.884374,6.566795,0.9901414628084578,True
FANCC,ENSG00000158169,9,95426796,95099054,-,-0.022,2.6538944,7.3115325,1.5643789810609574,True
MFSD14C,ENSG00000196312,9,97013708,96887373,-,-0.0599,3.1428826,7.0443826,1.0303058113595125,True
TSTD2,ENSG00000136925,9,97633368,97600080,-,-0.0737,3.2659998,6.9856176,0.9565886336447191,True
CORO2A,ENSG00000106789,9,98192637,98120975,-,-0.0293,1.6730958,7.450472,1.9339216080497594,True
TBC1D2,ENSG00000095383,9,98255649,98199011,-,-0.0433,2.4024975,7.7409554,2.0018757497838098,True
ANKS6,ENSG00000165138,9,98796965,98731329,-,0.0135,0.33276847,4.7394257,1.1273687861127804,True
TMEM245,ENSG00000106771,9,109119947,109015135,-,-0.0919,3.5821989,7.1295266,1.027895877833967,True
C9orf152,ENSG00000188959,9,110208189,110190048,-,0.014,0.24927859,4.6436872,1.0500279048919534,True
SUSD1,ENSG00000106868,9,112175408,112040785,-,-0.0155,0.97377014,6.2552605,1.5535525921025026,True
FKBP15,ENSG00000119321,9,113221318,113161006,-,-0.0423,3.842486,7.4915233,1.5146479408946987,True
HDHD3,ENSG00000119431,9,113376999,113373419,-,-0.0552,4.245646,7.747491,1.6729651833147496,True
MEGF9,ENSG00000106780,9,120714470,120600811,-,-0.0287,1.6649804,6.679014,1.1099933751231954,True
SH2D3C,ENSG00000095370,9,127778710,127738317,-,-0.1514,4.85161,7.5022383,1.18374527136838,True
ENG,ENSG00000106991,9,127854756,127815012,-,0.0046,1.5986255,6.6827803,1.1140155829130058,True
PIP5KL1,ENSG00000167103,9,127930785,127920881,-,-0.0197,1.4323643,6.553948,1.3155681421276724,True
FAM102A,ENSG00000167106,9,127980989,127940582,-,-0.1367,4.457113,7.675261,1.5779447660409431,True
NAIF1,ENSG00000171169,9,128068206,128061233,-,-0.0463,2.3168168,7.082896,1.284631299581542,True
HMGA1P4,ENSG00000234705,9,128684477,128663134,-,-0.0612,2.2400892,6.840993,1.0209713977350785,True
AL441992.2,ENSG00000286112,9,128881931,128819663,-,-0.0493,0.8097138,6.3172946,1.6233149707987957,True
CRAT,ENSG00000095321,9,129111189,129094794,-,-0.0284,2.5174363,7.8900433,2.1643725070029256,True
ASB6,ENSG00000148331,9,129642169,129634604,-,-0.0672,4.312302,7.3466744,1.145679871293153,True
AL158207.1,ENSG00000224988,9,129884170,129883693,-,-0.0483,0.80335253,6.4124136,1.7302839514664452,True
UCK1,ENSG00000130717,9,131531264,131523801,-,0.0309,3.5694134,7.153125,1.0596267506237176,True
DDX31,ENSG00000125485,9,132670401,132592997,-,-0.0318,3.271705,7.380239,1.4516180938836565,True
AK8,ENSG00000165695,9,132878777,132725578,-,-0.0315,1.5437934,7.5650344,2.0562760689944195,True
REXO4,ENSG00000148300,9,133418096,133406059,-,-0.0442,3.5337288,7.1762424,1.1957162021730683,True
SLC2A6,ENSG00000160326,9,133479127,133471094,-,-0.1211,5.308437,7.858184,1.4269481549005858,True
UBAC1,ENSG00000130560,9,135961373,135932969,-,-0.0086,3.6726375,7.1395297,1.0413463466125519,True
LINC02846,ENSG00000260193,9,136109424,136107808,-,-0.0297,1.020156,6.8345184,1.6207500594049153,True
INPP5E,ENSG00000148384,9,136439845,136428619,-,-0.0645,3.1048334,7.8698573,2.0658156526618088,True
PNPLA7,ENSG00000130653,9,137550402,137459952,-,-0.0444,2.1538365,7.9700704,2.2515971864225093,True
DPH7,ENSG00000148399,9,137578925,137554444,-,-0.094,5.3284993,7.5165105,1.0196675914925664,True
ACER2,ENSG00000177076,9,19452505,19409009,+,-0.0001,0.49966818,5.2681956,1.5545279068106086,True
ACO1,ENSG00000122729,9,32454769,32384603,+,-0.0726,3.4926789,6.9682827,0.9348429664562188,True
TMEM8B,ENSG00000137103,9,35865518,35814451,+,-0.0716,2.809546,7.2136,1.4465178181846359,True
POLR1E,ENSG00000137054,9,37503697,37485948,+,-0.0007,3.3905287,7.018962,0.9984170710974741,True
PIP5K1B,ENSG00000107242,9,69009176,68705240,+,-0.0743,3.510177,7.218308,1.2484850657928936,True
FGD3,ENSG00000127084,9,93036236,92947523,+,-0.1826,5.4401083,8.054763,1.6612736937718247,True
PHF2,ENSG00000197724,9,93679587,93576584,+,-0.0404,1.358384,6.988587,1.7883332867419155,True
PTPDC1,ENSG00000158079,9,94109856,94030794,+,-0.029,2.2456553,7.2390013,1.4547763081895038,True
ZNF169,ENSG00000175787,9,94301829,94259298,+,-0.0639,3.112341,7.9174323,2.1254957073113947,True
RNF20,ENSG00000155827,9,101563344,101533853,+,-0.0446,4.147553,7.205698,0.9602214099651387,True
PRPF4,ENSG00000136875,9,113292905,113275343,+,-0.0152,4.221485,7.375854,1.1840664211631222,True
BSPRY,ENSG00000119411,9,113371233,113349541,+,0.0113,1.5338002,6.572634,0.9963779728862014,True
RGS3,ENSG00000138835,9,113597743,113444731,+,-0.0184,1.334012,6.278267,1.0157046148880753,True
GSN,ENSG00000148180,9,121332843,121207794,+,-0.102,3.7139645,7.707265,1.804740916659274,True
PTGS1,ENSG00000095303,9,122395703,122370530,+,-0.1244,3.5055888,7.3952837,1.4704907776451237,True
NEK6,ENSG00000119408,9,124353307,124257606,+,-0.1225,5.1075654,7.6065593,1.127007304471099,True
PBX3,ENSG00000167081,9,125967377,125747345,+,-0.0671,1.841532,6.6626854,1.0925539621636775,True
MVB12B,ENSG00000196814,9,126507041,126326829,+,-0.0332,0.7816807,6.3427634,1.6519567185287347,True
ZNF79,ENSG00000196152,9,127445372,127424374,+,-0.0579,3.4518154,7.692094,1.842821773284811,True
LRSAM1,ENSG00000148356,9,127503501,127451486,+,-0.0919,4.1692224,7.5538273,1.4181952689883612,True
DNM1,ENSG00000106976,9,128255248,128191655,+,-0.0272,0.1973623,4.7390814,1.127090667413314,True
SLC27A4,ENSG00000167114,9,128361470,128340527,+,0.0062,2.847635,6.893673,1.0614867430718558,True
ODF2,ENSG00000136811,9,128501292,128455186,+,-0.0656,4.4711227,7.3796425,1.1890502617147598,True
GLE1,ENSG00000119392,9,128542288,128504700,+,-0.0113,4.1228004,7.2391253,1.0041958832629225,True
SPTAN1,ENSG00000197694,9,128633662,128552558,+,-0.1483,4.9100924,7.622343,1.3388822113524506,True
PKN3,ENSG00000160447,9,128720916,128702503,+,0.0563,0.48507944,4.7890997,1.1674972312626397,True
TBC1D13,ENSG00000107021,9,128810430,128787253,+,-0.0839,4.408608,7.413787,1.2339681832428346,True
PHYHD1,ENSG00000175287,9,128942041,128920966,+,-0.014,1.6820558,6.524477,0.9449453530689903,True
NUP188,ENSG00000095319,9,129007096,128947699,+,-0.0952,5.037936,7.591043,1.2984525435073258,True
MIGA2,ENSG00000148343,9,129072082,129036621,+,-0.0261,3.4782107,7.124826,1.1312173354293367,True
USP20,ENSG00000136878,9,129881838,129834698,+,-0.0425,3.5886745,7.2426963,1.180067369734847,True
EXOSC2,ENSG00000130713,9,130704894,130693721,+,-0.0407,4.595576,7.350895,0.9882581173432404,True
ABL1,ENSG00000097007,9,130887675,130713016,+,-0.0523,3.0367508,8.08777,2.4985781473514357,True
LAMC3,ENSG00000050555,9,131094473,131009174,+,-0.0393,0.26564258,5.071648,1.3957498642441286,True
AL157938.1,ENSG00000226987,9,131241724,131240687,+,-0.0053,0.32084605,4.6851406,1.083515399378657,True
PRRC2B,ENSG00000130723,9,131500197,131373636,+,-0.1035,4.05627,7.150153,1.0556309778413675,True
CFAP77,ENSG00000188523,9,132573317,132410043,+,-0.0106,0.27975407,5.130783,1.443521180745941,True
GTF3C4,ENSG00000125484,9,132694953,132670035,+,-0.024,2.0179183,6.7382064,1.173211501736025,True
ADAMTS13,ENSG00000160323,9,133459402,133414358,+,0.0318,0.30593935,5.1678243,1.4734443645315902,True
CACFD1,ENSG00000160325,9,133470848,133459965,+,-0.048,3.0771751,7.5345387,1.6451780995371428,True
UAP1L1,ENSG00000197355,9,137084539,137077517,+,-0.0538,2.946627,6.9829116,1.1688850800430892,True
TUBBP5,ENSG00000159247,9,138177433,138150075,+,-0.0563,1.3526641,6.831744,1.617732466929879,True
ASMTL,ENSG00000169093,X,1453762,1403139,-,-0.0464,4.348657,7.2340465,0.9975145886480086,True
ARSD,ENSG00000006756,X,2929349,2903972,-,-0.0043,1.2808671,6.425343,1.1756821399126083,True
MID1,ENSG00000101871,X,10833654,10445310,-,-0.0276,1.3153201,6.490966,1.247061324169569,True
CTPS2,ENSG00000047230,X,16712936,16587999,-,-0.015,2.6023407,6.79643,0.9444553984414074,True
MAP3K15,ENSG00000180815,X,19515261,19360056,-,-0.0493,0.37188545,5.4640207,1.7127223623553554,True
MAP7D2,ENSG00000184368,X,20116907,20006713,-,-0.0286,1.0855166,6.5899124,1.3546874060060976,True
RPS6KA3,ENSG00000177189,X,20267519,20149911,-,-0.0721,2.8281755,7.339469,1.5980003929357598,True
AC131011.1,ENSG00000233785,X,23782956,23772992,-,-0.0354,0.7605119,6.0238514,1.293314440126554,True
DMD,ENSG00000198947,X,33339441,31097677,-,-0.0615,1.6860611,6.872076,1.3161862707851961,True
CASK,ENSG00000147044,X,41923645,41514934,-,-0.0404,1.723461,7.1214147,1.5824836214435538,True
ZNF41,ENSG00000147124,X,47482946,47445879,-,-0.0264,2.3851864,6.76863,0.9421002345272995,True
KCND1,ENSG00000102057,X,48971844,48961378,-,-0.0716,2.1656446,7.00632,1.2011678593098978,True
GPKOW,ENSG00000068394,X,49123735,49113407,-,-0.0293,4.7699485,7.374961,1.0193436482788365,True
PRICKLE3,ENSG00000012211,X,49186528,49174802,-,-0.0334,2.9340942,7.4056373,1.6776336770910667,True
CACNA1F,ENSG00000102001,X,49233371,49205063,-,-0.0538,1.9221406,7.2591066,1.7295406920428795,True
AC233976.1,ENSG00000229151,X,51396462,51190598,-,-0.0501,0.9566525,6.5253797,1.857323390720857,True
PHF8,ENSG00000172943,X,54048958,53936676,-,-0.0703,3.5824375,7.443784,1.4504565436100767,True
FAM120C,ENSG00000184083,X,54183281,54068324,-,-0.0503,2.5690382,7.039984,1.2375717645856517,True
PFKFB1,ENSG00000158571,X,54998534,54932961,-,-0.0083,0.77507466,5.8175664,1.061330333049556,True
MTMR8,ENSG00000102043,X,64395452,64268081,-,-0.0196,2.2436576,6.9021316,1.087608788895967,True
ZC4H2,ENSG00000126970,X,65034713,64915802,-,-0.0696,2.9677823,7.796034,2.147474357643922,True
LAS1L,ENSG00000001497,X,65534775,65512582,-,-0.0455,5.486572,7.7624497,1.3128314310357063,True
CXCR3,ENSG00000186810,X,71618511,71615916,-,-0.1969,5.0479164,7.5818152,1.2865332410570454,True
HDX,ENSG00000165259,X,84502479,84317874,-,-0.0854,1.8941433,6.6726003,1.1031431957131244,True
TAF7L,ENSG00000102387,X,101293057,101268253,-,0.0364,0.3433321,4.750235,1.136101019905302,True
ELF4,ENSG00000102034,X,130110716,130064874,-,-0.0735,3.0872314,7.756198,1.9232365973524028,True
PLAC1,ENSG00000170965,X,134764322,134565838,-,0.0462,0.2060833,4.7868276,1.1656617248873533,True
ARHGEF6,ENSG00000129675,X,136780932,136665547,-,-0.1147,4.0879745,7.231785,0.9945393393419776,True
CD99L2,ENSG00000102181,X,150898816,150766336,-,0.044,3.9348035,7.191651,1.1114300981766665,True
TREX2,ENSG00000183479,X,153470587,153444720,-,-0.0438,0.5641153,5.8748503,1.1257506708021352,True
RENBP,ENSG00000102032,X,153944687,153935269,-,-0.0366,0.86989695,6.1644115,1.4513856568726127,True
MECP2,ENSG00000169057,X,154137103,154021573,-,-0.0923,3.2423606,7.159452,1.1746536386851034,True
AC245140.1,ENSG00000231830,X,154335037,154333960,-,0.0325,0.21001974,4.503259,0.9365851363682488,True
FLNA,ENSG00000196924,X,154374638,154348524,-,-0.1682,5.17566,7.593588,1.111545170180963,True
SLC10A3,ENSG00000126903,X,154490690,154487306,-,-0.0268,4.078153,7.360419,1.163760956259849,True
GAB3,ENSG00000160219,X,154751583,154675249,-,-0.0843,2.964491,7.0161257,1.2088581021152103,True
MPP1,ENSG00000130830,X,154821007,154778684,-,-0.0433,3.0858839,7.132812,1.1412353921513758,True
F8,ENSG00000185010,X,155026940,154835788,-,-0.0433,1.8415859,6.8170123,1.2573773965203254,True
WWC3,ENSG00000047644,X,10144478,10015562,+,-0.0539,3.6173203,7.337126,1.3070402310004343,True
CLCN4,ENSG00000073464,X,10237660,10156945,+,-0.0244,2.757318,7.7163625,2.0515901792378313,True
PHEX,ENSG00000102174,X,22251310,22032325,+,-0.0267,1.0824116,6.922024,1.7159312952727217,True
JADE3,ENSG00000102221,X,47061242,46912276,+,-0.0956,2.7458506,6.949798,1.129033144865767,True
USP11,ENSG00000102226,X,47248328,47232690,+,-0.2247,6.5065746,8.338466,1.106423775219748,True
TBC1D25,ENSG00000068354,X,48562609,48539714,+,-0.068,4.200055,7.232779,0.995847244634635,True
HDAC6,ENSG00000094631,X,48824982,48801377,+,-0.0577,4.335533,7.2131977,0.9700874696499915,True
CCDC22,ENSG00000101997,X,49250520,49235470,+,-0.0086,4.051169,7.1753893,1.0895642703210044,True
KLF8,ENSG00000102349,X,56291531,56232356,+,-0.09,3.3231819,7.2766204,1.3216345855288707,True
MED12,ENSG00000184634,X,71142454,71118556,+,-0.1235,4.211204,7.7897882,1.7286085555353226,True
ITGB1BP2,ENSG00000147166,X,71305371,71301750,+,0.0035,0.25267005,4.6488338,1.0541854327636144,True
ZNF711,ENSG00000147180,X,85273362,85244032,+,-0.1201,2.9526212,6.9544573,1.134640443676573,True
FRMPD3,ENSG00000147234,X,107605251,107522450,+,-0.0231,1.0812998,6.7515564,1.530510662846519,True
VSIG1,ENSG00000101842,X,108079184,108044970,+,-0.0152,1.3051133,6.397221,1.1450933578899625,True
WDR44,ENSG00000131725,X,118449961,118346073,+,-0.0911,3.0290465,6.926134,1.100553621983373,True
IL13RA1,ENSG00000131724,X,118794535,118727133,+,-0.0974,3.32172,7.195167,1.2194561493419411,True
SLC25A43,ENSG00000077713,X,119454478,119399336,+,-0.0354,2.3265548,6.8465776,1.027058399655856,True
AL390879.1,ENSG00000234062,X,137022143,136909369,+,-0.0447,0.69518596,6.1425843,1.426839187870554,True
TMEM187,ENSG00000177854,X,153983194,153972754,+,-0.0721,3.6848745,7.764404,1.8815717024000045,True
