Gene,Accession,Chromosome,End,Start,Strand,gene_count_corr,means,dispersions,dispersions_norm,highly_variable,velocity_gamma,velocity_qreg_ratio,velocity_r2,velocity_genes
RNF146,ENSG00000118518,6,127288567,127266610,+,-0.0618,2.505997,6.2091527,0.9395352260522994,True,0.026708717,0.026708717,-0.17064833641052246,False
L3MBTL3,ENSG00000198945,6,130141451,130013699,+,-0.083,1.8015715,7.0630555,2.0880040151854793,True,0.3831946,0.3831946,0.0017269253730773926,False
AL592429.2,ENSG00000226571,6,139667284,139271362,+,-0.0404,0.9438346,5.951719,1.6937715724726496,True,1.5197216,1.5197216,-1.303797721862793,False
UTRN,ENSG00000152818,6,144853034,144285701,+,-0.1993,4.1035824,6.8184733,1.1564794012492423,True,0.31693888,0.31693888,0.5515888631343842,True
PLEKHG1,ENSG00000120278,6,150843665,150599883,+,-0.1327,2.0944004,6.4773703,1.2355304383879835,True,1.284641,1.284641,0.36336201429367065,True
ZDHHC14,ENSG00000175048,6,157678157,157381133,+,-0.1119,1.9062023,6.787149,1.781195967481342,True,1.1272231,1.1272231,0.0544285774230957,True
SNX9,ENSG00000130340,6,157945077,157700387,+,-0.1287,3.331909,6.459692,0.8818607565299691,True,0.59439623,0.59439623,0.3652127981185913,True
TULP4,ENSG00000130338,6,158511828,158232236,+,-0.2243,4.035844,6.6485133,0.9810478284348535,True,0.2502325,0.2502325,-1.4257335662841797,False
AL627422.2,ENSG00000285159,6,158864502,158853588,+,-0.0656,1.4639076,5.8075047,1.0540255509114316,True,0.13848612,0.13848612,-0.1306997537612915,False
MAP3K4,ENSG00000085511,6,161117385,160991727,+,-0.0845,2.7948916,6.8539414,1.5380476383908026,True,0.111808576,0.111808576,-1.8352446556091309,False
AL603783.1,ENSG00000287823,6,170097234,170088022,+,0.0255,0.98845035,5.581759,1.268634678737131,True,0.91368943,0.91368943,-0.762708306312561,False
MICALL2,ENSG00000164877,7,1459470,1428465,-,-0.0468,1.0794275,5.737525,0.975326020350714,True,0.25522286,0.25522286,0.26075470447540283,True
SNX8,ENSG00000106266,7,2354318,2251770,-,-0.0455,4.3043804,6.780492,1.1059782087164947,True,0.07149821,0.07149821,-0.34293460845947266,False
BRAT1,ENSG00000106009,7,2555694,2537810,-,-0.0736,4.860372,7.0928655,1.1438381481755453,True,0.02276909,0.02276909,-1.8426916599273682,False
RNF216,ENSG00000011275,7,5781739,5620047,-,-0.1952,4.6305366,7.1051683,1.158744081554341,True,0.07793607,0.07793607,-1.748340129852295,False
CYTH3,ENSG00000008256,7,6272644,6161776,-,-0.0612,0.481587,5.0174046,1.697246443460819,True,3.0713568,3.0713568,0.9320181682705879,True
MACC1,ENSG00000183742,7,20217404,20134655,-,-0.0785,1.9347023,6.476657,1.4359288768369078,True,0.09899275,0.09899275,-0.7761517763137817,False
GSDME,ENSG00000105928,7,24757940,24698355,-,0.0074,0.37229633,5.0064273,1.6878195100886948,True,0.017798975,0.017798975,-0.21981000900268555,False
SCRN1,ENSG00000136193,7,29990289,29920104,-,-0.2316,4.4020176,7.175474,1.631156881461916,True,0.017782172,0.017782172,-0.5504943132400513,False
NOD1,ENSG00000106100,7,30478784,30424527,-,-0.141,3.0079005,7.1227293,1.8479199321251918,True,0.24587396,0.24587396,0.3770739436149597,True
DPY19L1P1,ENSG00000229358,7,32761787,32580949,-,-0.0732,0.3014524,4.8046913,1.5145749886222981,True,0.08882519,0.08882519,-0.26910507678985596,False
KBTBD2,ENSG00000170852,7,32894131,32868172,-,-0.0863,3.5155349,7.114049,1.6936097699102513,True,0.028615527,0.028615527,-1.773801326751709,False
RP9P,ENSG00000205763,7,32943176,32916815,-,-0.0717,0.4229516,5.2077456,1.860705315876625,True,1.5495795,1.5495795,0.998808485455811,True
DPY19L1,ENSG00000173852,7,35038271,34928876,-,-0.0326,1.3639715,5.6857133,0.9170582946244443,True,0.23778431,0.23778431,-0.9642577171325684,False
AOAH,ENSG00000136250,7,36724549,36512941,-,0.024,0.8565873,5.5918355,1.2802140483137037,True,0.47023553,0.47023553,-1.030167579650879,False
ELMO1,ENSG00000155849,7,37449249,36854361,-,-0.1259,5.097308,7.1542163,1.2150396195198836,True,0.2802491,0.2802491,-9.733657836914062,False
POLM,ENSG00000122678,7,44082530,44072062,-,-0.1517,4.118963,7.050978,1.4656238211277484,True,0.10337449,0.10337449,-0.010637998580932617,False
MYO1G,ENSG00000136286,7,44979088,44962662,-,-0.1831,5.570606,7.752337,1.9584703056646326,True,0.0026019076,0.0026019076,-0.33842194080352783,False
TBRG4,ENSG00000136270,7,45112047,45100100,-,-0.0103,4.976266,6.9961357,1.0266421895916784,True,0.046647582,0.046647582,-1.037942886352539,False
FIGNL1,ENSG00000132436,7,50542535,50444128,-,-0.1022,3.0251632,6.78308,1.4563550881459222,True,0.011369254,0.011369254,-0.22492313385009766,False
GTF2IRD1P1,ENSG00000230583,7,66844882,66809993,-,0.0214,0.37294167,4.8525667,1.5556888830850932,True,0.025119312,0.025119312,-0.3998885154724121,False
METTL27,ENSG00000165171,7,73842516,73834590,-,-0.0428,0.98209715,5.558174,1.2415323127222306,True,0.057144716,0.057144716,-0.20967721939086914,False
SSC4D,ENSG00000146700,7,76409697,76389334,-,0.0404,0.58287007,5.5984464,1.287810886275544,True,0.048205752,0.048205752,0.1304815411567688,True
GSAP,ENSG00000186088,7,77416349,77310751,-,-0.2485,3.6125512,6.798158,1.1720806119229876,True,0.11701844,0.11701844,0.6901232004165649,True
ABCB4,ENSG00000005471,7,87480435,87401697,-,-0.0878,1.6719376,7.1985674,2.238693195731178,True,0.14870448,0.14870448,0.9977794748265296,True
SLC25A13,ENSG00000004864,7,96322147,96120220,-,-0.0518,2.4445431,6.5050883,1.2661190958430293,True,0.6614878,0.6614878,-0.5126596689224243,False
AC004834.1,ENSG00000284523,7,99325826,99252452,-,0.0668,0.17827812,4.2153773,1.0084906376873208,True,1.0656583,1.0656583,0.9999999999999293,True
ZCWPW1,ENSG00000078487,7,100428992,100400826,-,-0.0967,2.4062262,6.40156,1.1518687842369078,True,0.06717339,0.06717339,-0.2688930034637451,False
ATXN7L1,ENSG00000146776,7,105876604,105605067,-,-0.1378,3.1693673,7.0890756,1.6626295434284788,True,0.35496145,0.35496145,-0.852830171585083,False
SYPL1,ENSG00000008282,7,106112576,106090503,-,-0.297,4.2238407,6.6409593,0.9204521210597195,True,0.008150383,0.008150383,-1.0026166439056396,False
LAMB4,ENSG00000091128,7,108130361,108023548,-,-0.0812,0.4275081,5.2209005,1.8720024027916224,True,1.2246853,1.2246853,0.9999327932382585,True
TFEC,ENSG00000105967,7,116159896,115935148,-,-0.1491,2.0755258,6.437802,1.1918641550478755,True,0.41029784,0.41029784,0.5648345947265625,True
GCC1,ENSG00000179562,7,127593611,127580628,-,-0.0488,2.7830791,6.5458226,1.1828326177199402,True,0.009931474,0.009931474,-1.127610445022583,False
CICP14,ENSG00000281490,7,128658791,128655962,-,-0.0831,3.0036926,8.42444,3.3485985624575147,True,0.0034347211,0.0034347211,0.9817636050283909,False
KCP,ENSG00000135253,7,128910719,128862451,-,0.0265,0.8479509,5.7625194,1.476354278293557,True,0.03218562,0.03218562,0.5540772378444672,True
COPG2,ENSG00000158623,7,130668748,130506238,-,0.0796,0.43912452,4.086526,0.8978370881999506,True,2.9863746,2.9863746,-0.5114641189575195,False
SLC35B4,ENSG00000205060,7,134316930,134289332,-,-0.1024,4.196103,6.7104445,1.0128414130771515,True,0.021728914,0.021728914,-0.36446118354797363,False
WDR91,ENSG00000105875,7,135211534,135183839,-,-0.0679,3.6241224,6.855617,1.2454311428199125,True,0.005755469,0.005755469,-0.406353235244751,False
PARP12,ENSG00000059378,7,140063721,140023744,-,-0.147,3.3669312,7.0058584,1.5593962334143028,True,0.18387544,0.18387544,0.04438537359237671,True
MKRN1,ENSG00000133606,7,140479536,140453033,-,-0.2104,4.539639,6.638932,0.9177569235221916,True,0.0341007,0.0341007,-0.36677563190460205,False
DENND11,ENSG00000257093,7,141702166,141656728,-,-0.0646,2.1455514,6.3274126,1.0700425863504022,True,0.13166508,0.13166508,-0.8552161455154419,False
PRSS37,ENSG00000165076,7,141841487,141836286,-,-0.0567,0.22915745,4.492745,1.246685219059281,True,0.4662359,0.4662359,0.9999999999999957,True
AC093673.1,ENSG00000232533,7,143380495,143379692,-,-0.0911,1.191083,5.990395,1.2597051475741867,True,0.113422066,0.113422066,0.9348324462771416,True
AC099548.2,ENSG00000253882,7,143836933,143761790,-,-0.0729,0.38549137,4.190477,0.9871069245257587,True,2.9265568,2.9265568,0.3987051844596863,True
ZNF786,ENSG00000197362,7,149090782,149069641,-,-0.0541,3.5173006,6.904857,1.4341012021532213,True,0.067041375,0.067041375,-0.676128625869751,False
ZNF767P,ENSG00000133624,7,149624752,149547154,-,-0.1247,2.8808537,6.9144053,1.6077534985195403,True,0.5445826,0.5445826,0.14629167318344116,True
SMARCD3,ENSG00000082014,7,151277896,151238764,-,-0.0385,0.39333937,4.890138,1.5879540479862606,True,0.19892791,0.19892791,0.9695523101836443,True
PRKAG2,ENSG00000106617,7,151877125,151556124,-,-0.1543,2.6744027,6.454234,1.0772447477791878,True,0.57981044,0.57981044,-0.08598196506500244,False
KMT2C,ENSG00000055609,7,152436005,152134922,-,-0.1293,4.6576624,6.9286504,0.9448782256638922,True,0.18695436,0.18695436,-6.3507184982299805,False
PAXIP1,ENSG00000157212,7,155003124,154943687,-,-0.0439,1.879775,6.5712924,1.5411635207429073,True,0.30620396,0.30620396,-0.09017038345336914,False
PTPRN2,ENSG00000155093,7,158587823,157539056,-,-0.108,2.9110258,6.3974113,1.0117365655099715,True,0.08138354,0.08138354,-0.6837737560272217,False
ESYT2,ENSG00000117868,7,158830253,158730995,-,-0.0599,2.9763482,6.3313417,0.9355681725215514,True,0.1535329,0.1535329,-1.5740649700164795,False
PSMG3-AS1,ENSG00000230487,7,1589626,1570073,+,-0.0119,1.6561459,6.204272,1.1330366724565095,True,0.09929979,0.09929979,-0.7706363201141357,False
WIPI2,ENSG00000157954,7,5233840,5190196,+,-0.1054,4.438591,6.800056,1.1319912079560224,True,0.050909143,0.050909143,-0.4394646883010864,False
AC004540.1,ENSG00000214870,7,26497595,26398593,+,-0.0564,1.2503729,5.72629,0.9626913453105727,True,0.046495184,0.046495184,-0.20842862129211426,False
CREB5,ENSG00000146592,7,28825894,28299321,+,-0.1188,1.966552,6.5233717,1.4878757067272308,True,1.1179467,1.1179467,0.3215067982673645,True
AC007349.2,ENSG00000230831,7,36841373,36838972,+,-0.0202,0.19217172,4.0695076,0.8832222907519202,True,0.45766193,0.45766193,-0.036121249198913574,False
ZMIZ2,ENSG00000122515,7,44769881,44748581,+,-0.0563,2.557861,6.4367085,1.057040262178238,True,0.043383557,0.043383557,-0.5028722286224365,False
EEF1DP4,ENSG00000213640,7,64864370,64862999,+,-0.0551,0.99158293,6.359713,2.162615490385045,True,0.28743282,0.28743282,0.9999510926936637,True
TYW1,ENSG00000198874,7,67239519,66995173,+,-0.1362,3.9877286,6.6457095,0.9774685660143231,True,0.12351585,0.12351585,-4.404634475708008,False
LIMK1,ENSG00000106683,7,74122525,74082933,+,-0.0891,4.1756144,7.010161,1.4113521417082262,True,0.101711586,0.101711586,-1.1639442443847656,False
LAT2,ENSG00000086730,7,74229834,74199652,+,-0.2918,5.887121,7.4697943,0.9619610721143232,True,0.029988548,0.029988548,-0.02629244327545166,False
SPDYE5,ENSG00000170092,7,75504304,75493625,+,-0.0784,1.3801581,6.4135027,1.7355343777126897,True,0.5370022,0.5370022,-0.14938271045684814,False
RHBDD2,ENSG00000005486,7,75888926,75842602,+,-0.1543,4.841255,7.330866,1.4321949632534348,True,0.030526942,0.030526942,-1.0023596286773682,False
POR,ENSG00000127948,7,75986855,75899200,+,-0.0621,4.0906773,6.7218447,1.0279994424178283,True,0.055402987,0.055402987,-0.652340292930603,False
DTX2,ENSG00000091073,7,76505995,76461676,+,-0.0895,3.4943109,6.7089086,1.1910212107633706,True,0.02969876,0.02969876,-0.7578004598617554,False
PTPN12,ENSG00000127947,7,77640069,77537295,+,-0.0549,1.6141964,6.2223577,1.1531482528798116,True,0.48417088,0.48417088,0.2275356650352478,True
GATAD1,ENSG00000157259,7,92460075,92447482,+,-0.1043,2.2781305,6.6930947,1.473596167254209,True,0.14372644,0.14372644,0.8267846405506134,True
ZKSCAN5,ENSG00000196652,7,99534700,99504651,+,0.008,2.6231818,6.332546,0.9369567705143685,True,0.20825171,0.20825171,-1.9552066326141357,False
AP4M1,ENSG00000221838,7,100110345,100101549,+,-0.0575,2.9920776,6.3294215,0.9333544416755205,True,0.037603073,0.037603073,-0.12731289863586426,False
MEPCE,ENSG00000146834,7,100434118,100428790,+,-0.1026,3.071596,6.582927,1.034737671593622,True,0.027976276,0.027976276,-0.4483402967453003,False
TRIM56,ENSG00000169871,7,101097967,101085481,+,-0.1774,3.987952,7.4459476,1.9990320623825246,True,0.02110492,0.02110492,-1.159489631652832,False
CDHR3,ENSG00000128536,7,106036432,105876796,+,-0.0407,0.85219604,5.685387,1.3877182919237259,True,0.023820166,0.023820166,-0.3271421194076538,False
CPED1,ENSG00000106034,7,121297442,120988697,+,-0.0993,2.1109967,6.5844154,1.353661624406721,True,0.58723867,0.58723867,0.7431516349315643,True
WNT16,ENSG00000002745,7,121341104,121325367,+,-0.1034,1.5470288,6.202092,1.1306129324656076,True,0.19206262,0.19206262,0.23888260126113892,True
PRSS2,ENSG00000275896,7,142774564,142760398,+,-0.0052,0.93185747,5.6019883,1.2918810905730445,True,0.039930556,0.039930556,0.03904753923416138,True
ZNF282,ENSG00000170265,7,149226238,149195546,+,-0.0613,1.867369,6.0191054,0.9271317149533451,True,0.049058042,0.049058042,-0.23413312435150146,False
KRBA1,ENSG00000133619,7,149734575,149714781,+,-0.0826,2.4163318,7.013964,1.8276960944057112,True,0.21126555,0.21126555,-0.12250816822052002,False
LINC00996,ENSG00000242258,7,150448140,150433654,+,-0.0028,0.4733207,4.7414484,1.4602639607284265,True,2.7594566,2.7594566,0.021135151386260986,True
NOS3,ENSG00000164867,7,151014588,150991017,+,0.0064,0.5587867,5.5539083,1.2366303138469694,True,0.014078437,0.014078437,-0.11506903171539307,False
NUB1,ENSG00000013374,7,151378449,151341699,+,-0.1383,3.2871141,6.793676,1.296177586408544,True,0.019552698,0.019552698,-0.6493270397186279,False
GALNT11,ENSG00000178234,7,152122340,152025674,+,-0.1123,2.6287022,6.6965246,1.3565695348378635,True,0.057495624,0.057495624,-1.3059382438659668,False
AC099552.5,ENSG00000287865,7,155217134,155213920,+,0.0763,0.17703177,4.1658216,0.9659336906549864,True,0.22019911,0.22019911,-0.1315091848373413,False
PRAG1,ENSG00000275342,8,8386439,8317736,-,-0.085,1.347617,6.2534924,1.5555858456249143,True,0.3926084,0.3926084,-0.26933467388153076,False
MFHAS1,ENSG00000147324,8,8893630,8783354,-,-0.0593,1.369944,6.7718763,2.138563404997983,True,0.17464727,0.17464727,-0.20492684841156006,False
CSGALNACT1,ENSG00000147408,8,19758029,19404161,-,-0.1378,4.3360476,6.8149505,1.151795298824576,True,0.52357984,0.52357984,-1.0978944301605225,False
PEBP4,ENSG00000134020,8,23000000,22713251,-,-0.0759,1.4757994,7.0655813,2.4688656961963544,True,0.15302315,0.15302315,-0.14909958839416504,False
TNFRSF10D,ENSG00000173530,8,23164027,23135588,-,-0.1203,2.6970227,7.2349405,1.9772827326246718,True,0.1080849,0.1080849,-0.19304215908050537,False
TNFRSF10A,ENSG00000104689,8,23225102,23190452,-,-0.1285,3.5077727,6.7025313,1.1831100819571685,True,0.04200563,0.04200563,-0.14772474765777588,False
INTS9,ENSG00000104299,8,28890242,28767661,-,-0.0279,3.7131076,6.7587576,1.121782844143054,True,0.06376064,0.06376064,-0.6627258062362671,False
TTI2,ENSG00000129696,8,33513601,33473386,-,-0.0557,4.301806,7.03902,1.4497239942996785,True,0.03338023,0.03338023,-1.1564075946807861,False
RAB11FIP1,ENSG00000156675,8,37899497,37858618,-,-0.0928,2.279065,6.5498114,1.3154738201865785,True,0.44996035,0.44996035,0.4855450391769409,True
PLAT,ENSG00000104368,8,42207676,42174718,-,0.0652,0.48100975,5.0514927,1.7265202635775128,True,0.5134006,0.5134006,-0.8073880672454834,False
SDR16C5,ENSG00000170786,8,56320776,56300010,-,-0.0562,2.0122774,6.909536,1.9172902140411356,True,0.003280162,0.003280162,0.5246663987636566,False
IL7,ENSG00000104432,8,78805523,78675743,-,-0.1314,1.5062591,6.1637535,1.4546650314041918,True,1.0071666,1.0071666,0.8769950419664383,True
TRPS1,ENSG00000104447,8,115809673,115408496,-,-0.0089,1.5264018,6.227177,1.5259916089015035,True,0.34460503,0.34460503,-0.2508711814880371,False
SAMD12,ENSG00000177570,8,118622112,118189455,-,-0.0657,1.4748257,6.2301283,1.5293104834748847,True,0.2006816,0.2006816,-1.005018949508667,False
ENPP2,ENSG00000136960,8,119673453,119557086,-,0.0258,0.2545024,4.5833583,1.3245011327339582,True,0.018303953,0.018303953,-0.19161152839660645,False
TMEM65,ENSG00000164983,8,124372692,124306189,-,-0.1062,1.2234448,5.9992905,1.2697089616259603,True,0.19757922,0.19757922,-3.37465238571167,False
MTSS1,ENSG00000170873,8,124728429,124550790,-,-0.2435,3.684827,6.591442,0.9081921853521958,True,0.44379357,0.44379357,0.7594131082296371,True
ST3GAL1,ENSG00000008513,8,133571940,133454848,-,-0.1552,4.315452,7.254976,1.7368642914453116,True,0.48784634,0.48784634,0.6386013925075531,True
TRAPPC9,ENSG00000167632,8,140458579,139727725,-,-0.047,3.6620731,6.850837,1.2393293525982465,True,1.0524017,1.0524017,-1.0742452144622803,False
PTK2,ENSG00000169398,8,141002216,140657900,-,-0.0659,1.4278665,6.8348217,2.2093521199654673,True,0.5582653,0.5582653,-0.04790675640106201,False
TSNARE1,ENSG00000171045,8,142403182,142212080,-,-0.0898,1.5046486,6.497921,1.8304716723842462,True,0.11355824,0.11355824,-0.2923119068145752,False
TOP1MT,ENSG00000184428,8,143359979,143304384,-,-0.0179,2.6808226,6.352072,0.9594667905499481,True,0.08035917,0.08035917,-0.4171712398529053,False
PLEC,ENSG00000178209,8,143976734,143915147,-,-0.1255,3.899863,7.1153727,1.577028500948603,True,0.0023172281,0.0023172281,-0.22524237632751465,False
ZNF34,ENSG00000196378,8,144787345,144773114,-,-0.1888,4.1275125,7.5510097,2.130478522644646,True,0.042968404,0.042968404,-0.21236646175384521,False
AC246817.1,ENSG00000253853,8,2926689,2726956,+,-0.0716,1.5994291,6.8638387,1.8664749223570223,True,0.0063012647,0.0063012647,-0.5409997701644897,False
FAM86B3P,ENSG00000173295,8,8244865,8228595,+,-0.0604,1.70955,6.6411524,1.6188478075175843,True,0.014108415,0.014108415,-0.2390209436416626,False
AC022784.1,ENSG00000248538,8,9425524,9151695,+,-0.0627,0.32045242,4.682774,1.409876283194588,True,0.4367101,0.4367101,-0.2536102533340454,False
TNKS,ENSG00000173273,8,9782346,9555912,+,-0.085,3.5936198,7.114883,1.5764033474612074,True,0.16915563,0.16915563,-3.3603782653808594,False
BLK,ENSG00000136573,8,11564599,11486894,+,-0.4522,5.0377984,7.028039,1.0652955897948373,True,0.17068006,0.17068006,0.6577066779136658,True
PDLIM2,ENSG00000120913,8,22598025,22578279,+,-0.1959,3.303584,6.712166,1.1950619555573863,True,0.0025589278,0.0025589278,-0.24939024448394775,False
CCAR2,ENSG00000158941,8,22621514,22604632,+,-0.0806,4.41569,6.775108,1.098819545955679,True,0.03684918,0.03684918,-0.4901789426803589,False
DPYSL2,ENSG00000092964,8,26658178,26514031,+,-0.1567,4.223099,6.993488,1.3891831750892658,True,0.002745016,0.002745016,-0.3716919422149658,False
HGSNAT,ENSG00000165102,8,43202855,43140464,+,-0.096,2.407332,6.673706,1.4521995252892759,True,0.48488814,0.48488814,-0.8496944904327393,False
SPIDR,ENSG00000164808,8,47736306,47260878,+,-0.1705,3.913568,6.6228375,0.9482707936906558,True,0.25406098,0.25406098,-4.081144332885742,False
DNAJC5B,ENSG00000147570,8,66101245,66021553,+,-0.0941,1.2829279,6.0373263,1.3124843159796362,True,0.15680958,0.15680958,0.3039616346359253,True
TRIM55,ENSG00000147573,8,66175485,66126896,+,0.0628,0.4331371,4.3754683,1.145971697401933,True,0.9993003,0.9993003,-0.9591077566146851,False
UBR5-AS1,ENSG00000246263,8,102253750,102239394,+,-0.038,0.63555753,5.3765492,1.0328192720791904,True,0.19555551,0.19555551,-0.35947704315185547,False
AZIN1-AS1,ENSG00000253320,8,103002424,102864271,+,-0.0706,1.9260092,6.419455,1.3723204163143594,True,0.17811139,0.17811139,-1.9501142501831055,False
FZD6,ENSG00000164930,8,103332866,103298433,+,-0.0867,1.3752998,5.98793,1.2569327155909291,True,0.0030118832,0.0030118832,-0.6932758092880249,False
ZHX2,ENSG00000178764,8,122974510,122781655,+,-0.2108,4.324703,7.195362,1.6576003768501102,True,0.43125507,0.43125507,-0.6150598526000977,False
ZNF696,ENSG00000185730,8,143299952,143289676,+,-0.0789,2.0895932,6.95977,1.767889583271195,True,0.0031606422,0.0031606422,-0.5321983098983765,False
RHPN1,ENSG00000158106,8,143384221,143368876,+,-0.0362,1.8939955,6.348087,1.2929589714580323,True,0.08962703,0.08962703,0.2506875991821289,True
HGH1,ENSG00000235173,8,144140851,144137774,+,0.0177,2.7576933,6.454123,1.0771166625328195,True,0.0027584655,0.0027584655,-1.8943586349487305,False
